Sep 14 22:16:47.964005 devstack-92-210 systemd[1]: Started devstack@neutron-rpc-server.service - Devstack devstack@neutron-rpc-server.service.
Sep 14 22:16:48.194184 devstack-92-210 neutron-rpc-server[1958290]: /opt/stack/data/venv/lib/python3.12/site-packages/futurist/_utils.py:34: EventletDeprecationWarning:
Sep 14 22:16:48.194184 devstack-92-210 neutron-rpc-server[1958290]: Eventlet is deprecated. It is currently being maintained in bugfix mode, and
Sep 14 22:16:48.194184 devstack-92-210 neutron-rpc-server[1958290]: we strongly recommend against using it for new projects.
Sep 14 22:16:48.194184 devstack-92-210 neutron-rpc-server[1958290]: If you are already using Eventlet, we recommend migrating to a different
Sep 14 22:16:48.194184 devstack-92-210 neutron-rpc-server[1958290]: framework.  For more detail see
Sep 14 22:54:53.969210 devstack-92-210 neutron-rpc-server[1959295]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'ml2_port_bindings' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 22:54:53.969210 devstack-92-210 neutron-rpc-server[1959295]:   self.session.flush()
Sep 14 22:54:53.969860 devstack-92-210 neutron-rpc-server[1959295]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'ml2_port_binding_levels' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 22:54:53.969860 devstack-92-210 neutron-rpc-server[1959295]:   self.session.flush()
Sep 14 22:54:53.970765 devstack-92-210 neutron-rpc-server[1959295]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'ports' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 22:54:53.970765 devstack-92-210 neutron-rpc-server[1959295]:   self.session.flush()
Sep 14 22:57:54.587522 devstack-92-210 neutron-rpc-server[1959967]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'portsecuritybindings' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 22:57:54.587522 devstack-92-210 neutron-rpc-server[1959967]:   self.session.flush()
Sep 14 22:57:54.588930 devstack-92-210 neutron-rpc-server[1959967]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'ml2_port_bindings' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 22:57:54.588930 devstack-92-210 neutron-rpc-server[1959967]:   self.session.flush()
Sep 14 22:57:54.590251 devstack-92-210 neutron-rpc-server[1959967]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'ml2_port_binding_levels' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 22:57:54.590251 devstack-92-210 neutron-rpc-server[1959967]:   self.session.flush()
Sep 14 22:57:54.591852 devstack-92-210 neutron-rpc-server[1959967]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'ports' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 22:57:54.591852 devstack-92-210 neutron-rpc-server[1959967]:   self.session.flush()
Sep 14 23:22:49.198182 devstack-92-210 neutron-rpc-server[1960083]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'portsecuritybindings' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 23:22:49.198182 devstack-92-210 neutron-rpc-server[1960083]:   self.session.flush()
Sep 14 23:22:49.199042 devstack-92-210 neutron-rpc-server[1960083]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'ml2_port_bindings' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 23:22:49.199042 devstack-92-210 neutron-rpc-server[1960083]:   self.session.flush()
Sep 14 23:22:49.199887 devstack-92-210 neutron-rpc-server[1960083]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'ml2_port_binding_levels' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 23:22:49.199887 devstack-92-210 neutron-rpc-server[1960083]:   self.session.flush()
Sep 14 23:22:49.200826 devstack-92-210 neutron-rpc-server[1960083]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'ports' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 23:22:49.200826 devstack-92-210 neutron-rpc-server[1960083]:   self.session.flush()
Sep 14 23:27:10.184603 devstack-92-210 neutron-rpc-server[1959731]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'portsecuritybindings' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 23:27:10.184603 devstack-92-210 neutron-rpc-server[1959731]:   self.session.flush()
Sep 14 23:27:10.185883 devstack-92-210 neutron-rpc-server[1959731]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'ml2_port_bindings' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 23:27:10.185883 devstack-92-210 neutron-rpc-server[1959731]:   self.session.flush()
Sep 14 23:27:10.186853 devstack-92-210 neutron-rpc-server[1959731]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'ml2_port_binding_levels' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 23:27:10.186853 devstack-92-210 neutron-rpc-server[1959731]:   self.session.flush()
Sep 14 23:27:10.187734 devstack-92-210 neutron-rpc-server[1959731]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'ports' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 23:27:10.187734 devstack-92-210 neutron-rpc-server[1959731]:   self.session.flush()
Sep 14 23:29:37.830255 devstack-92-210 neutron-rpc-server[1959526]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'portsecuritybindings' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 23:29:37.830255 devstack-92-210 neutron-rpc-server[1959526]:   self.session.flush()
Sep 14 23:29:37.831187 devstack-92-210 neutron-rpc-server[1959526]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'ml2_port_bindings' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 23:29:37.831187 devstack-92-210 neutron-rpc-server[1959526]:   self.session.flush()
Sep 14 23:29:37.831654 devstack-92-210 neutron-rpc-server[1959526]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'ml2_port_binding_levels' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 23:29:37.831654 devstack-92-210 neutron-rpc-server[1959526]:   self.session.flush()
Sep 14 23:29:37.832364 devstack-92-210 neutron-rpc-server[1959526]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'ports' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 23:29:37.832364 devstack-92-210 neutron-rpc-server[1959526]:   self.session.flush()
Sep 15 00:13:33.654721 devstack-92-210 neutron-rpc-server[1959884]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'portsecuritybindings' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 15 00:13:33.654721 devstack-92-210 neutron-rpc-server[1959884]:   self.session.flush()
Sep 15 00:13:33.656064 devstack-92-210 neutron-rpc-server[1959884]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'ml2_port_bindings' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 15 00:13:33.656064 devstack-92-210 neutron-rpc-server[1959884]:   self.session.flush()
Sep 15 00:13:33.656064 devstack-92-210 neutron-rpc-server[1959884]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'ml2_port_binding_levels' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 15 00:13:33.656064 devstack-92-210 neutron-rpc-server[1959884]:   self.session.flush()
Sep 15 00:13:33.657281 devstack-92-210 neutron-rpc-server[1959884]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'ports' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 15 00:13:33.657281 devstack-92-210 neutron-rpc-server[1959884]:   self.session.flush()
Sep 15 00:20:34.309667 devstack-92-210 neutron-rpc-server[1960100]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'portsecuritybindings' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 15 00:20:34.309667 devstack-92-210 neutron-rpc-server[1960100]:   self.session.flush()
Sep 15 00:20:34.310725 devstack-92-210 neutron-rpc-server[1960100]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'ml2_port_bindings' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 15 00:20:34.310725 devstack-92-210 neutron-rpc-server[1960100]:   self.session.flush()
Sep 15 00:20:34.311570 devstack-92-210 neutron-rpc-server[1960100]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'ml2_port_binding_levels' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 15 00:20:34.311570 devstack-92-210 neutron-rpc-server[1960100]:   self.session.flush()
Sep 15 00:20:34.312542 devstack-92-210 neutron-rpc-server[1960100]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'ports' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 15 00:20:34.312542 devstack-92-210 neutron-rpc-server[1960100]:   self.session.flush()
