Sep 14 14:54:56.770996 devstack-92-210 systemd[1]: Started devstack@neutron-rpc-server.service - Devstack devstack@neutron-rpc-server.service.
Sep 14 14:54:56.998662 devstack-92-210 neutron-rpc-server[1236431]: /opt/stack/data/venv/lib/python3.12/site-packages/futurist/_utils.py:34: EventletDeprecationWarning:
Sep 14 14:54:56.998662 devstack-92-210 neutron-rpc-server[1236431]: Eventlet is deprecated. It is currently being maintained in bugfix mode, and
Sep 14 14:54:56.998662 devstack-92-210 neutron-rpc-server[1236431]: we strongly recommend against using it for new projects.
Sep 14 14:54:56.998662 devstack-92-210 neutron-rpc-server[1236431]: If you are already using Eventlet, we recommend migrating to a different
Sep 14 14:54:56.998662 devstack-92-210 neutron-rpc-server[1236431]: framework.  For more detail see
Sep 14 15:04:53.584230 devstack-92-210 neutron-rpc-server[1238092]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'portsecuritybindings' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 15:04:53.584230 devstack-92-210 neutron-rpc-server[1238092]:   self.session.flush()
Sep 14 15:04:53.585226 devstack-92-210 neutron-rpc-server[1238092]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'ml2_port_bindings' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 15:04:53.585226 devstack-92-210 neutron-rpc-server[1238092]:   self.session.flush()
Sep 14 15:04:53.585971 devstack-92-210 neutron-rpc-server[1238092]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'ml2_port_binding_levels' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 15:04:53.585971 devstack-92-210 neutron-rpc-server[1238092]:   self.session.flush()
Sep 14 15:04:53.587241 devstack-92-210 neutron-rpc-server[1238092]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'ports' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 15:04:53.587241 devstack-92-210 neutron-rpc-server[1238092]:   self.session.flush()
Sep 14 15:08:40.747286 devstack-92-210 neutron-rpc-server[1237595]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'portsecuritybindings' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 15:08:40.747286 devstack-92-210 neutron-rpc-server[1237595]:   self.session.flush()
Sep 14 15:08:40.748253 devstack-92-210 neutron-rpc-server[1237595]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'ml2_port_bindings' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 15:08:40.748253 devstack-92-210 neutron-rpc-server[1237595]:   self.session.flush()
Sep 14 15:08:40.748670 devstack-92-210 neutron-rpc-server[1237595]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'ml2_port_binding_levels' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 15:08:40.748670 devstack-92-210 neutron-rpc-server[1237595]:   self.session.flush()
Sep 14 15:08:40.749766 devstack-92-210 neutron-rpc-server[1237595]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'ports' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 15:08:40.749766 devstack-92-210 neutron-rpc-server[1237595]:   self.session.flush()
Sep 14 15:09:32.898989 devstack-92-210 neutron-rpc-server[1238223]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'portsecuritybindings' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 15:09:32.898989 devstack-92-210 neutron-rpc-server[1238223]:   self.session.flush()
Sep 14 15:09:32.900071 devstack-92-210 neutron-rpc-server[1238223]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'ml2_port_bindings' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 15:09:32.900071 devstack-92-210 neutron-rpc-server[1238223]:   self.session.flush()
Sep 14 15:09:32.901082 devstack-92-210 neutron-rpc-server[1238223]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'ml2_port_binding_levels' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 15:09:32.901082 devstack-92-210 neutron-rpc-server[1238223]:   self.session.flush()
Sep 14 15:09:32.902364 devstack-92-210 neutron-rpc-server[1238223]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'ports' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 15:09:32.902364 devstack-92-210 neutron-rpc-server[1238223]:   self.session.flush()
Sep 14 15:10:25.872168 devstack-92-210 neutron-rpc-server[1237786]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'portsecuritybindings' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 15:10:25.872168 devstack-92-210 neutron-rpc-server[1237786]:   self.session.flush()
Sep 14 15:10:25.873572 devstack-92-210 neutron-rpc-server[1237786]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'ml2_port_bindings' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 15:10:25.873572 devstack-92-210 neutron-rpc-server[1237786]:   self.session.flush()
Sep 14 15:10:25.873572 devstack-92-210 neutron-rpc-server[1237786]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'ml2_port_binding_levels' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 15:10:25.873572 devstack-92-210 neutron-rpc-server[1237786]:   self.session.flush()
Sep 14 15:10:25.873786 devstack-92-210 neutron-rpc-server[1237786]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'ports' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 15:10:25.873786 devstack-92-210 neutron-rpc-server[1237786]:   self.session.flush()
Sep 14 15:11:04.313430 devstack-92-210 neutron-rpc-server[1237863]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'portsecuritybindings' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 15:11:04.313430 devstack-92-210 neutron-rpc-server[1237863]:   self.session.flush()
Sep 14 15:11:04.314478 devstack-92-210 neutron-rpc-server[1237863]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'ml2_port_bindings' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 15:11:04.314478 devstack-92-210 neutron-rpc-server[1237863]:   self.session.flush()
Sep 14 15:11:04.315296 devstack-92-210 neutron-rpc-server[1237863]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'ml2_port_binding_levels' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 15:11:04.315296 devstack-92-210 neutron-rpc-server[1237863]:   self.session.flush()
Sep 14 15:11:04.316201 devstack-92-210 neutron-rpc-server[1237863]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'ports' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 15:11:04.316201 devstack-92-210 neutron-rpc-server[1237863]:   self.session.flush()
Sep 14 15:11:23.765506 devstack-92-210 neutron-rpc-server[1238239]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'portsecuritybindings' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 15:11:23.765506 devstack-92-210 neutron-rpc-server[1238239]:   self.session.flush()
Sep 14 15:11:23.766076 devstack-92-210 neutron-rpc-server[1238239]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'ml2_port_bindings' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 15:11:23.766076 devstack-92-210 neutron-rpc-server[1238239]:   self.session.flush()
Sep 14 15:11:23.766866 devstack-92-210 neutron-rpc-server[1238239]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'ml2_port_binding_levels' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 15:11:23.766866 devstack-92-210 neutron-rpc-server[1238239]:   self.session.flush()
Sep 14 15:11:23.767972 devstack-92-210 neutron-rpc-server[1238239]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'ports' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 15:11:23.767972 devstack-92-210 neutron-rpc-server[1238239]:   self.session.flush()
Sep 14 15:12:39.822634 devstack-92-210 neutron-rpc-server[1237851]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'portsecuritybindings' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 15:12:39.822634 devstack-92-210 neutron-rpc-server[1237851]:   self.session.flush()
Sep 14 15:12:39.823469 devstack-92-210 neutron-rpc-server[1237851]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'ml2_port_bindings' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 15:12:39.823469 devstack-92-210 neutron-rpc-server[1237851]:   self.session.flush()
Sep 14 15:12:39.824260 devstack-92-210 neutron-rpc-server[1237851]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'ml2_port_binding_levels' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 15:12:39.824260 devstack-92-210 neutron-rpc-server[1237851]:   self.session.flush()
Sep 14 15:12:39.825410 devstack-92-210 neutron-rpc-server[1237851]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'ports' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 15:12:39.825410 devstack-92-210 neutron-rpc-server[1237851]:   self.session.flush()
Sep 14 15:18:18.395701 devstack-92-210 neutron-rpc-server[1237703]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'portsecuritybindings' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 15:18:18.395701 devstack-92-210 neutron-rpc-server[1237703]:   self.session.flush()
Sep 14 15:18:18.396807 devstack-92-210 neutron-rpc-server[1237703]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'ml2_port_bindings' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 15:18:18.396807 devstack-92-210 neutron-rpc-server[1237703]:   self.session.flush()
Sep 14 15:18:18.397741 devstack-92-210 neutron-rpc-server[1237703]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'ml2_port_binding_levels' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 15:18:18.397741 devstack-92-210 neutron-rpc-server[1237703]:   self.session.flush()
Sep 14 15:18:18.398743 devstack-92-210 neutron-rpc-server[1237703]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'ports' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 15:18:18.398743 devstack-92-210 neutron-rpc-server[1237703]:   self.session.flush()
Sep 14 15:18:42.529762 devstack-92-210 neutron-rpc-server[1238039]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'portsecuritybindings' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 15:18:42.529762 devstack-92-210 neutron-rpc-server[1238039]:   self.session.flush()
Sep 14 15:18:42.531066 devstack-92-210 neutron-rpc-server[1238039]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'ml2_port_bindings' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 15:18:42.531066 devstack-92-210 neutron-rpc-server[1238039]:   self.session.flush()
Sep 14 15:18:42.532361 devstack-92-210 neutron-rpc-server[1238039]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'ml2_port_binding_levels' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 15:18:42.532361 devstack-92-210 neutron-rpc-server[1238039]:   self.session.flush()
Sep 14 15:18:42.533517 devstack-92-210 neutron-rpc-server[1238039]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'ports' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 15:18:42.533517 devstack-92-210 neutron-rpc-server[1238039]:   self.session.flush()
Sep 14 15:21:08.737092 devstack-92-210 neutron-rpc-server[1237786]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'portsecuritybindings' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 15:21:08.737092 devstack-92-210 neutron-rpc-server[1237786]:   self.session.flush()
Sep 14 15:21:08.738188 devstack-92-210 neutron-rpc-server[1237786]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'ml2_port_bindings' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 15:21:08.738188 devstack-92-210 neutron-rpc-server[1237786]:   self.session.flush()
Sep 14 15:21:08.738188 devstack-92-210 neutron-rpc-server[1237786]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'ml2_port_binding_levels' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 15:21:08.738188 devstack-92-210 neutron-rpc-server[1237786]:   self.session.flush()
Sep 14 15:21:08.738866 devstack-92-210 neutron-rpc-server[1237786]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'ports' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 15:21:08.738866 devstack-92-210 neutron-rpc-server[1237786]:   self.session.flush()
Sep 14 15:23:34.288590 devstack-92-210 neutron-rpc-server[1237366]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'portsecuritybindings' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 15:23:34.288590 devstack-92-210 neutron-rpc-server[1237366]:   self.session.flush()
Sep 14 15:23:34.289656 devstack-92-210 neutron-rpc-server[1237366]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'ml2_port_bindings' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 15:23:34.289656 devstack-92-210 neutron-rpc-server[1237366]:   self.session.flush()
Sep 14 15:23:34.290732 devstack-92-210 neutron-rpc-server[1237366]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'ml2_port_binding_levels' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 15:23:34.290732 devstack-92-210 neutron-rpc-server[1237366]:   self.session.flush()
Sep 14 15:23:34.292016 devstack-92-210 neutron-rpc-server[1237366]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'ports' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 15:23:34.292016 devstack-92-210 neutron-rpc-server[1237366]:   self.session.flush()
Sep 14 15:25:30.551282 devstack-92-210 neutron-rpc-server[1237973]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'portsecuritybindings' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 15:25:30.551282 devstack-92-210 neutron-rpc-server[1237973]:   self.session.flush()
Sep 14 15:25:30.552371 devstack-92-210 neutron-rpc-server[1237973]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'ml2_port_bindings' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 15:25:30.552371 devstack-92-210 neutron-rpc-server[1237973]:   self.session.flush()
Sep 14 15:25:30.553450 devstack-92-210 neutron-rpc-server[1237973]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'ml2_port_binding_levels' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 15:25:30.553450 devstack-92-210 neutron-rpc-server[1237973]:   self.session.flush()
Sep 14 15:25:30.554708 devstack-92-210 neutron-rpc-server[1237973]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'ports' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 15:25:30.554708 devstack-92-210 neutron-rpc-server[1237973]:   self.session.flush()
Sep 14 15:35:36.127702 devstack-92-210 neutron-rpc-server[1237524]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'portsecuritybindings' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 15:35:36.127702 devstack-92-210 neutron-rpc-server[1237524]:   self.session.flush()
Sep 14 15:35:36.128445 devstack-92-210 neutron-rpc-server[1237524]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'ml2_port_bindings' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 15:35:36.128445 devstack-92-210 neutron-rpc-server[1237524]:   self.session.flush()
Sep 14 15:35:36.128901 devstack-92-210 neutron-rpc-server[1237524]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'ml2_port_binding_levels' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 15:35:36.128901 devstack-92-210 neutron-rpc-server[1237524]:   self.session.flush()
Sep 14 15:35:36.130079 devstack-92-210 neutron-rpc-server[1237524]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'ports' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 15:35:36.130079 devstack-92-210 neutron-rpc-server[1237524]:   self.session.flush()
Sep 14 15:42:04.607891 devstack-92-210 neutron-rpc-server[1237891]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'portsecuritybindings' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 15:42:04.607891 devstack-92-210 neutron-rpc-server[1237891]:   self.session.flush()
Sep 14 15:42:04.609247 devstack-92-210 neutron-rpc-server[1237891]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'ml2_port_bindings' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 15:42:04.609247 devstack-92-210 neutron-rpc-server[1237891]:   self.session.flush()
Sep 14 15:42:04.610129 devstack-92-210 neutron-rpc-server[1237891]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'ml2_port_binding_levels' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 15:42:04.610129 devstack-92-210 neutron-rpc-server[1237891]:   self.session.flush()
Sep 14 15:42:04.611511 devstack-92-210 neutron-rpc-server[1237891]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'ports' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 15:42:04.611511 devstack-92-210 neutron-rpc-server[1237891]:   self.session.flush()
Sep 14 15:47:37.981690 devstack-92-210 neutron-rpc-server[1237450]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'portsecuritybindings' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 15:47:37.981690 devstack-92-210 neutron-rpc-server[1237450]:   self.session.flush()
Sep 14 15:47:37.982684 devstack-92-210 neutron-rpc-server[1237450]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'ml2_port_bindings' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 15:47:37.982684 devstack-92-210 neutron-rpc-server[1237450]:   self.session.flush()
